date,"abuse
"
2020-01-01,59
2020-01-02,66
2020-01-03,60
2020-01-04,64
2020-01-05,77
2020-01-06,82
2020-01-07,65
2020-01-08,90
2020-01-09,81
2020-01-10,63
2020-01-11,73
2020-01-12,65
2020-01-13,72
2020-01-14,71
2020-01-15,72
2020-01-16,73
2020-01-17,69
2020-01-18,74
2020-01-19,77
2020-01-20,68
2020-01-21,77
2020-01-22,62
2020-01-23,88
2020-01-24,72
2020-01-25,63
2020-01-26,55
2020-01-27,89
2020-01-28,77
2020-01-29,89
2020-01-30,65
2020-01-31,77
2020-02-01,63
2020-02-02,61
2020-02-03,76
2020-02-04,69
2020-02-05,71
2020-02-06,65
2020-02-07,89
2020-02-08,73
2020-02-09,67
2020-02-10,81
2020-02-11,62
2020-02-12,61
2020-02-13,82
2020-02-14,80
2020-02-15,65
2020-02-16,72
2020-02-17,73
2020-02-18,71
2020-02-19,71
2020-02-20,71
2020-02-21,66
2020-02-22,67
2020-02-23,66
2020-02-24,87
2020-02-25,82
2020-02-26,85
2020-02-27,74
2020-02-28,59
2020-02-29,82
2020-03-01,74
2020-03-02,81
2020-03-03,79
2020-03-04,85
2020-03-05,72
2020-03-06,62
2020-03-07,56
2020-03-08,77
2020-03-09,67
2020-03-10,74
2020-03-11,79
2020-03-12,57
2020-03-13,60
2020-03-14,67
2020-03-15,60
2020-03-16,60
2020-03-17,64
2020-03-18,76
2020-03-19,61
2020-03-20,55
2020-03-21,65
2020-03-22,59
2020-03-23,56
2020-03-24,53
2020-03-25,55
2020-03-26,74
2020-03-27,54
2020-03-28,64
2020-03-29,63
2020-03-30,65
2020-03-31,63
2020-04-01,70
2020-04-02,81
2020-04-03,63
2020-04-04,77
2020-04-05,67
2020-04-06,71
2020-04-07,85
2020-04-08,73
2020-04-09,87
2020-04-10,67
2020-04-11,77
2020-04-12,93
2020-04-13,88
2020-04-14,70
2020-04-15,78
2020-04-16,87
2020-04-17,85
2020-04-18,75
2020-04-19,78
2020-04-20,86
2020-04-21,85
2020-04-22,79
2020-04-23,84
2020-04-24,87
2020-04-25,89
2020-04-26,62
2020-04-27,82
2020-04-28,70
2020-04-29,77
2020-04-30,100
2020-05-01,66
2020-05-02,96
2020-05-03,81
2020-05-04,74
2020-05-05,85
2020-05-06,85
2020-05-07,70
2020-05-08,89
2020-05-09,76
2020-05-10,66
2020-05-11,82
2020-05-12,91
2020-05-13,70
2020-05-14,92
2020-05-15,76
2020-05-16,70
2020-05-17,68
2020-05-18,74
2020-05-19,75
2020-05-20,78
2020-05-21,77
2020-05-22,99
2020-05-23,85
2020-05-24,55
2020-05-25,90
2020-05-26,75
2020-05-27,72
2020-05-28,78
2020-05-29,71
2020-05-30,69
2020-05-31,78
