date,"advances
"
2020-01-01,23
2020-01-02,62
2020-01-03,48
2020-01-04,50
2020-01-05,21
2020-01-06,53
2020-01-07,54
2020-01-08,48
2020-01-09,60
2020-01-10,50
2020-01-11,44
2020-01-12,25
2020-01-13,44
2020-01-14,51
2020-01-15,47
2020-01-16,42
2020-01-17,45
2020-01-18,45
2020-01-19,27
2020-01-20,45
2020-01-21,33
2020-01-22,46
2020-01-23,100
2020-01-24,55
2020-01-25,34
2020-01-26,31
2020-01-27,73
2020-01-28,53
2020-01-29,40
2020-01-30,55
2020-01-31,43
2020-02-01,28
2020-02-02,31
2020-02-03,69
2020-02-04,52
2020-02-05,43
2020-02-06,64
2020-02-07,54
2020-02-08,40
2020-02-09,41
2020-02-10,71
2020-02-11,66
2020-02-12,61
2020-02-13,52
2020-02-14,44
2020-02-15,34
2020-02-16,44
2020-02-17,64
2020-02-18,67
2020-02-19,56
2020-02-20,64
2020-02-21,43
2020-02-22,53
2020-02-23,28
2020-02-24,53
2020-02-25,50
2020-02-26,67
2020-02-27,34
2020-02-28,54
2020-02-29,56
2020-03-01,28
2020-03-02,47
2020-03-03,60
2020-03-04,55
2020-03-05,63
2020-03-06,70
2020-03-07,51
2020-03-08,41
2020-03-09,61
2020-03-10,54
2020-03-11,48
2020-03-12,42
2020-03-13,40
2020-03-14,47
2020-03-15,27
2020-03-16,52
2020-03-17,55
2020-03-18,43
2020-03-19,36
2020-03-20,37
2020-03-21,37
2020-03-22,30
2020-03-23,30
2020-03-24,33
2020-03-25,28
2020-03-26,35
2020-03-27,43
2020-03-28,32
2020-03-29,31
2020-03-30,35
2020-03-31,58
2020-04-01,61
2020-04-02,55
2020-04-03,41
2020-04-04,45
2020-04-05,48
2020-04-06,48
2020-04-07,67
2020-04-08,30
2020-04-09,57
2020-04-10,43
2020-04-11,38
2020-04-12,27
2020-04-13,52
2020-04-14,17
2020-04-15,36
2020-04-16,63
2020-04-17,62
2020-04-18,81
2020-04-19,38
2020-04-20,57
2020-04-21,50
2020-04-22,55
2020-04-23,52
2020-04-24,67
2020-04-25,48
2020-04-26,57
2020-04-27,60
2020-04-28,62
2020-04-29,47
2020-04-30,65
2020-05-01,41
2020-05-02,36
2020-05-03,57
2020-05-04,48
2020-05-05,55
2020-05-06,53
2020-05-07,60
2020-05-08,28
2020-05-09,41
2020-05-10,39
2020-05-11,52
2020-05-12,63
2020-05-13,39
2020-05-14,42
2020-05-15,72
2020-05-16,58
2020-05-17,49
2020-05-18,69
2020-05-19,30
2020-05-20,38
2020-05-21,54
2020-05-22,53
2020-05-23,43
2020-05-24,33
2020-05-25,46
2020-05-26,51
2020-05-27,62
2020-05-28,57
2020-05-29,62
2020-05-30,63
2020-05-31,50
